@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-13'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute -0.657x-bar+0.414yegvx-0.291xegvy-0.263x2ybr+0.203y-bar... numeric
@attribute 0.542y2bar-0.35y-ege-0.316high+0.296width+0.289yegvx... numeric
@attribute 0.646xegvy-0.417y-bar-0.35x2ybr+0.275xybar-0.196y2bar... numeric
@attribute -0.581onpix+0.514x-box+0.314y-ege-0.264high+0.233y-box... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
1.214165,-0.162629,0.217643,0.079867,-1.115383,-1.192628,-0.867014,0.28014,-0.538411,0.749621,-0.433578,-0.202798,D
-0.593217,2.693587,0.809692,0.559593,0.08184,-0.276287,1.154101,-0.511643,0.680748,-0.267539,0.95619,-0.249963,W
-1.200818,2.593875,0.580137,0.524742,-0.461992,0.127569,-3.421768,-0.173643,1.35312,-1.003034,0.302862,0.453183,P
-1.858509,0.456325,-1.820362,0.138839,0.862914,-0.878213,1.040206,0.767379,0.618872,0.536897,-0.166864,0.702168,X
0.476334,-1.746192,-0.306369,-2.72917,0.570856,-0.193406,0.801006,0.01928,0.220847,-0.080871,-0.843421,0.477127,C
1.032533,-1.577364,-0.025722,-2.192705,0.024041,0.862676,-0.415641,0.111227,-0.657986,0.429895,-0.247046,0.211007,G
-0.746569,-2.43841,0.019871,0.56094,0.034534,-1.2864,0.740435,0.198361,0.976464,0.33654,-0.42295,-0.089646,Q
3.841807,-0.906246,1.319525,0.198701,-0.42996,0.144996,0.572805,0.287446,-0.258648,-0.115791,0.202816,0.560272,Q
-1.534193,1.093791,1.87939,0.199706,-1.869622,1.03728,0.206241,-0.542199,0.324011,0.239963,1.191003,-1.206209,P
0.96184,-1.142459,-0.746729,-1.693093,-2.413374,-0.216381,-0.533393,0.04788,-1.054246,0.098752,-0.608317,0.611428,S
-0.755758,2.369996,-1.046555,0.073039,-0.65094,0.031788,-0.825406,-0.354172,0.095335,-0.365509,-0.21113,-0.70349,P
0.613755,-0.460772,3.185577,-0.515236,1.813986,-0.690106,-2.116226,1.165558,-0.953118,0.166251,0.466037,0.063042,H
-3.480862,1.790186,-1.146114,1.114257,0.589161,0.414511,-2.547349,0.52705,0.96138,0.585305,1.026528,0.614456,P
-3.983997,1.650478,-0.689834,-0.635456,0.646509,-2.663622,1.109226,1.064405,-0.081583,0.210226,0.275681,0.191849,U
2.204795,-0.341451,-0.235092,-0.191371,1.249418,-0.309653,-1.622564,-1.92194,-0.964492,-1.490256,-0.554314,0.029529,I
-1.976038,-0.614609,-2.102681,1.179534,0.258071,1.253783,-1.909321,-0.487048,0.849763,-0.300613,0.272466,0.596611,I
-1.200524,-1.60401,1.801754,-0.237422,1.265065,-0.453633,2.045995,0.731853,1.287413,0.554434,-1.260234,-0.613168,M
0.186063,0.728339,-1.961567,1.621138,0.119974,1.204444,-1.088029,-0.734195,0.187045,0.457575,0.541966,-0.647899,P
0.768245,-0.409728,1.12482,0.290083,-0.289536,-0.067803,-0.713777,0.484721,-0.282627,0.209174,-0.257389,0.034152,O
0.811363,-0.549685,2.970331,-0.254567,1.301946,-0.645365,-2.536524,1.012058,-0.338305,-0.166556,0.487625,0.131488,H
1.759104,0.246976,-1.601816,-0.269551,0.0835,0.407937,0.9081,0.532958,0.485095,0.152219,-0.11107,-0.292665,E
3.724096,0.877231,2.374421,1.596191,-0.010082,0.640609,1.385276,-0.497176,0.331376,0.111024,0.679214,0.138049,W
0.278749,0.780201,0.858599,0.523232,-0.263587,-0.868383,-0.014606,0.11313,-0.540514,0.210117,-0.110988,-0.108879,N
-2.583739,-1.011738,0.478605,0.615805,-0.80829,0.656002,0.38329,-0.235964,0.173253,-0.177715,-1.246586,-0.130384,B
-0.58199,-1.0387,-0.975276,1.321413,-0.377173,-0.254814,-1.07581,0.146294,-0.338446,0.855885,0.080039,-0.620864,D
-0.813525,-1.817385,1.57123,-0.72247,1.656699,-0.026051,0.786539,0.204376,1.179956,-0.089588,-1.225553,-0.32055,M
-0.358962,-0.835279,0.054153,-1.939978,1.423237,0.773148,0.016351,-0.232615,0.605189,-0.622509,0.42736,-0.495081,G
3.398593,-0.798031,0.625804,-0.042822,-0.709609,-0.042775,0.210086,0.931276,-0.377553,0.716753,0.100735,0.17965,O
-1.796742,-3.315996,-0.72513,0.895978,2.656912,-0.09002,0.943312,-0.301194,-0.154304,-0.809444,0.712103,1.891573,A
0.595694,-2.113953,-2.126446,-0.160704,0.996128,-0.015074,0.370597,-1.240486,-0.161355,0.226708,-0.037372,-0.594801,L
4.555385,-1.024818,1.703573,-0.230664,0.78241,0.07168,0.653954,-0.21988,1.896548,-0.375575,0.476986,0.176659,K
-0.326597,-0.7114,-1.104314,-3.29982,1.089961,-0.454991,0.273906,0.226609,-0.631255,0.594062,-0.890908,0.460983,C
-1.039239,1.186019,0.405019,-1.354911,0.98734,-0.632796,-0.178079,-0.612377,-1.052772,0.44518,-0.726806,-0.23608,U
-1.580372,-0.187397,0.835741,-0.223685,-1.420809,0.35838,0.757138,0.276559,0.16831,-0.212008,0.151308,-0.566057,V
0.594119,-0.621756,-3.177545,-1.992228,-1.340866,-0.044548,-0.178565,0.809532,-0.649883,1.04654,-0.320377,0.263323,Z
2.961479,1.879176,-0.27322,0.353612,0.378628,0.88069,0.275273,-1.388928,0.021837,-0.964351,-2.103244,0.370556,T
-3.330146,1.50753,-0.265396,-0.341148,0.974976,0.35447,0.438752,-0.666647,-0.818615,0.770035,0.948565,0.905027,K
1.934091,-0.829966,-2.024193,1.45648,0.846774,-0.609161,0.105779,-0.397324,-0.932033,-0.932932,-0.144195,-0.236497,J
-1.008733,-0.480211,-0.207511,-0.467516,-1.432865,-0.007205,0.318348,0.475149,-0.545053,-0.660814,-0.310755,0.054496,I
-1.175527,-0.442713,0.21578,0.381777,-0.080864,-0.155483,-0.85583,-0.226471,0.494299,-0.304629,0.286068,1.200577,O
1.337666,-1.944529,-2.246102,-0.866141,0.91277,-0.968628,0.810913,-1.236212,0.195748,0.243156,0.363403,-0.328028,L
-1.6961,2.893269,1.190801,-0.185526,-0.033632,0.89231,0.852772,-1.891212,-0.789794,-0.017073,-0.205549,0.247832,V
-0.58621,0.61913,2.559592,0.782309,0.666985,-0.017249,0.682389,-0.648602,0.008238,0.484918,-0.382826,-0.506824,W
-0.044828,1.597497,1.514401,-0.196442,1.492433,0.583047,-0.19361,-0.879969,-1.417773,0.197747,-1.325336,0.472633,V
2.106323,-0.541268,0.767377,-0.171199,-0.400953,-0.249152,0.023633,0.613375,-0.002917,0.487594,0.134959,-0.045765,O
3.071327,-0.980525,-0.363898,1.971522,-0.319366,0.22743,-0.12662,0.016497,-0.131991,0.013541,0.364776,-0.147607,D
-0.357957,-0.556986,-2.04293,-4.753448,0.878011,-0.945481,0.804074,0.051259,-0.581382,-0.778476,0.402187,-0.046914,E
-3.86832,-0.69532,-0.124699,0.648869,-0.741565,1.325479,-1.023416,0.231447,1.196857,1.091936,-0.488752,-0.686828,D
-2.14087,-0.103675,0.469872,-1.395824,-1.050705,1.991389,-0.811468,-0.514613,1.045238,-0.797886,0.537265,-0.528235,F
-4.033926,0.168199,0.87182,0.933255,-1.057936,-1.097214,0.869572,0.315816,-0.61756,-0.171388,0.495474,-0.338874,N
0.111661,-0.910668,-1.604101,-0.981118,-2.478741,-0.630736,-1.557352,0.228082,-1.317742,-0.254725,-1.516045,0.936473,S
-0.561388,-2.098874,0.099152,1.674473,1.115059,-0.365393,-0.724968,-1.622732,-0.055809,-1.113242,0.250238,0.266816,A
-0.909989,-1.00331,1.447585,0.738129,-0.479268,0.294101,0.945342,-0.092712,-0.824569,0.088573,0.567024,-1.000874,Y
1.830669,-2.595427,-0.130542,1.843584,0.599365,-1.319804,0.709667,-0.709458,0.206438,-0.667937,0.643445,0.145571,A
-0.496772,0.33914,1.797205,0.757683,-0.033759,0.621256,1.366656,-0.169209,0.228639,-0.000207,0.959022,-0.49916,V
-1.505097,-2.99224,-2.587326,0.163745,1.269709,0.654155,-0.072542,-1.156918,-0.175217,0.201308,-0.497888,-0.502604,L
-0.931264,-1.616978,-0.805629,1.464515,-0.719375,0.368602,-0.492498,-0.597143,-0.545963,-1.323653,-0.523669,-0.162338,J
-1.780782,4.401471,-1.84359,-0.612149,1.305483,-0.988489,-0.136302,-0.002627,0.581532,0.085393,-0.016526,-0.132573,Y
-3.203179,0.185725,-0.194008,-1.173463,-2.641062,1.375764,0.092519,-0.452954,-0.57972,0.195653,0.447914,-0.062031,J
2.944017,-1.586109,-1.445871,1.802117,1.12959,0.078147,0.578067,0.500902,-0.539298,-0.746336,-0.306587,-0.158493,J
-3.309675,0.428303,0.31253,-1.127755,1.4952,0.080417,-0.686959,0.247627,0.504962,-0.394828,1.205891,0.984545,O
1.402963,-0.948555,0.982782,-0.594254,-0.595524,0.642719,-0.968316,0.752633,2.160591,-0.700023,-0.880417,0.761988,R
-2.203633,-1.914539,-0.64709,1.254763,-0.427796,1.049516,1.296345,0.206019,1.260434,1.066511,-0.029024,-0.024746,K
-0.813864,0.118366,1.061262,-0.261946,-0.211485,-1.172785,0.503869,0.963765,-1.208049,-0.174146,-0.145833,0.375492,U
0.495148,-2.352299,0.195529,2.143034,1.106189,-0.465025,-0.339909,-1.537801,0.345205,-1.466026,0.000102,0.23922,A
0.371109,-1.481791,-0.36758,1.34435,-0.684717,0.867638,-0.131756,-0.049542,0.748807,0.597139,-0.610818,-0.377487,R
-0.722174,2.1867,-0.596807,-1.01957,0.175666,-2.128076,0.735795,0.971936,-0.947302,-0.036433,1.024948,0.119067,U
0.811363,-0.549685,2.970331,-0.254567,1.301946,-0.645365,-2.536524,1.012058,-0.338305,-0.166556,0.487625,0.131488,H
-4.060391,0.161975,1.925645,0.896816,-1.524587,-0.46751,1.998517,0.295696,-0.910408,0.575185,-0.44415,-0.489317,U
-2.081669,2.094095,0.572425,0.76858,-0.930979,-0.042831,-0.233096,-0.84669,-0.61737,-0.971443,-0.115039,0.946768,Y
0.610877,-2.678453,-1.873873,0.086313,0.84834,-0.142101,0.429152,-0.996877,0.242721,-0.303662,-0.154687,-0.305652,L
2.520378,-0.667563,-0.136971,-2.824831,0.769417,1.370027,0.789286,0.451044,-0.031993,0.287656,0.517128,-0.103847,C
0.508747,0.040951,-2.254709,-0.300922,-0.627655,0.560147,0.433808,0.385233,0.01614,0.503572,0.538535,-0.035804,Z
1.298841,1.689343,1.483051,0.276902,1.24247,0.969595,-0.074112,-1.114612,-1.417532,-0.312428,-0.647163,0.225853,V
3.40444,-0.362341,0.119642,0.072981,0.634827,-0.24873,-0.793445,-1.228976,-0.606349,-0.912149,-0.349243,-0.230444,I
2.81437,0.152305,-1.32434,0.727434,-0.860945,0.70033,0.465636,0.300768,-0.043399,0.575335,0.287889,0.268303,S
-3.215308,-0.156878,-0.36169,0.532255,-0.014966,-0.138219,-0.861801,-0.362011,0.135458,0.662559,-0.317405,1.249253,H
1.686406,-1.167381,-0.793811,-3.445228,0.08451,0.226257,0.74699,-0.896361,0.878001,-0.801394,0.36471,-0.370157,E
-3.681278,2.624264,0.841954,0.848693,-2.664445,-0.12375,-0.158155,0.204399,-0.857026,-1.915816,1.196877,-0.140145,H
0.551878,0.256458,-1.582708,1.675616,-0.112357,1.180025,-1.056982,0.018096,0.58839,0.129164,0.552751,0.320934,I
1.857171,-0.412139,-1.353562,0.326477,-0.139319,0.794635,0.555504,0.321674,0.577666,0.350363,0.055823,-0.374626,E
2.832567,-0.809628,-1.473742,1.324488,1.96495,0.80419,0.609526,0.931311,-0.129323,-0.019922,0.267701,-0.408932,J
0.406426,-1.57793,0.8289,0.765804,-0.814867,-0.773916,0.13702,0.815219,0.075579,-0.907587,-0.361841,0.43817,R
-0.572411,0.114158,0.474949,-0.015538,-1.868234,0.564909,0.289336,0.070665,0.329869,-0.699932,0.095522,0.123702,F
3.174627,0.815002,-0.704211,-1.490221,1.185767,-0.219153,1.403161,0.777689,0.354542,-0.367962,0.221113,-0.106987,C
0.513791,-0.546669,2.903454,-0.34145,1.428785,-0.656761,-2.74303,0.834784,-0.453323,-0.34899,0.408797,0.085242,H
3.339274,-0.071255,0.368864,0.78412,-1.071897,-0.992415,-0.334255,0.619004,-0.166006,0.868928,-0.084556,0.095829,D
3.570524,0.591068,2.845465,-0.543294,0.416522,0.236257,-0.064227,1.15065,-1.819507,1.332894,0.418259,-0.172072,U
-1.387981,-0.745066,-0.178158,-1.249996,0.444438,-0.236729,-0.817553,0.203905,-0.983346,0.679918,-0.386161,0.127144,O
2.052149,0.049932,2.626641,-1.226713,1.109098,-0.461035,-1.174871,1.594148,-1.72652,1.156204,0.372149,-0.696114,U
-0.377969,1.914183,-0.582557,0.254881,0.597671,1.10286,-0.104443,-1.931214,-0.717847,-0.58675,-2.893869,0.281638,T
-0.084212,-2.306128,0.037785,1.715547,1.132439,-0.055823,-0.238465,-1.274146,-0.184435,-0.77661,0.485114,0.726937,A
-1.512703,-0.720214,0.00922,-0.865174,-1.370966,-0.000354,-0.868196,0.443017,-0.108274,-0.762288,0.114632,0.44013,S
0.235804,-1.58308,-0.077543,-0.213963,-0.608108,1.101957,-0.497903,0.481749,0.150984,0.129357,-0.738489,0.203957,R
-0.652034,-0.687941,1.112851,0.077751,-0.888529,-1.017834,-1.295378,-0.573995,-0.528286,0.793893,0.319456,-0.623801,D
0.155472,-0.888623,-0.239648,-1.756468,-1.795452,0.056009,-1.294533,1.099464,0.326835,0.125403,0.111977,0.423805,B
0.18336,1.664864,-0.820295,2.300043,-1.292302,0.367012,-2.621726,0.140165,0.798451,0.381747,0.341539,-0.397606,P
1.587522,-0.67178,-0.888972,-0.98947,-0.937436,-0.184721,1.002783,-0.104617,-0.192523,0.828614,-0.321025,0.370763,X
-0.356957,-1.436543,-0.28436,-2.616676,-0.444376,0.525798,-1.057034,-0.074078,0.211798,1.049399,-0.219045,-0.343539,G
-1.347953,-0.241624,0.656418,-0.372533,0.855138,-0.200963,0.346321,-0.214648,-0.201777,0.479153,-0.109449,0.553036,U
1.26837,-0.205058,-0.72344,0.838979,-0.812288,0.215211,-0.0871,0.25577,0.355232,-0.380499,0.02781,-0.329489,B
-1.067648,0.796724,0.975504,0.402495,0.125219,-0.958488,-0.063237,-0.069762,-0.772506,0.23095,-0.18939,-0.25227,N
-0.607766,-2.250184,-1.79561,-0.197536,0.339058,-1.320881,-0.328448,-1.365301,0.01095,-0.099833,-0.526021,-0.411292,L
-2.092287,-2.189778,-0.489202,0.218238,0.066331,0.132687,-0.532784,-0.093308,0.902657,0.678353,-0.381867,1.107247,D
-1.093632,1.374828,1.044161,0.801027,-1.759268,-0.465203,0.768851,0.664737,-1.88376,-0.558293,0.80349,-0.207635,Y
-2.525783,1.624103,-2.724226,-0.97507,0.260353,-1.242361,0.333454,0.782205,-0.270859,0.325975,-0.603722,-0.302828,E
-2.033186,0.522878,1.805945,0.861208,-1.428888,1.598692,-0.859558,-1.050109,-0.266944,-1.812375,0.524708,-1.631571,P
0.155017,3.799639,-0.769585,-0.334263,0.69058,-0.822279,-2.180571,0.33431,1.644155,-2.217552,-0.913374,0.180462,F
1.255391,1.840968,-0.488706,0.34493,0.412675,1.153109,0.041728,-1.669348,-0.675791,-0.516574,-2.719386,0.701777,T
-2.265586,-2.581025,-1.885288,-0.085359,2.505344,1.625411,-0.267359,-0.498637,-0.582002,-0.377436,1.586747,0.834152,L
-1.664785,0.280925,-2.376982,-0.302619,0.294448,-0.871918,0.451294,0.694084,0.082336,-0.109138,-0.276862,0.649379,Z
2.188791,3.417752,0.496621,0.186195,0.302053,0.977924,-0.016095,-0.283464,0.873831,0.021146,0.212202,0.096614,V
-0.628538,-0.118119,0.770593,-0.989891,0.179869,0.700431,-0.108408,-0.109081,-0.646291,-1.526886,0.41213,-0.103201,Q
-4.100702,0.422657,-0.204943,0.656282,-2.493136,-1.920082,1.396792,0.681115,-0.877481,-3.104495,0.569246,0.177061,S
0.877787,-0.194443,-0.653683,0.504068,0.146655,0.161052,0.550417,0.239175,0.313565,0.306673,0.035917,-0.374171,H
1.048149,-1.693376,0.493382,-1.873405,-0.012559,-4.165717,-1.863463,-3.388121,1.244519,0.819182,1.181789,-0.216928,L
0.673364,-3.715061,-1.636738,1.838607,2.8096,0.614025,-1.455542,0.386692,-2.515479,-0.251426,1.230767,-0.38027,J
-0.280086,-1.70645,1.182907,-0.507786,0.025248,0.282869,0.946102,0.295476,-0.01184,0.109337,-0.183549,0.114346,Q
2.507843,-3.129759,-1.085806,2.008239,1.726478,1.016356,-0.293853,0.661639,-2.382653,0.271072,1.391988,-0.636795,J
0.273395,-0.394797,0.966312,0.447173,-0.644551,-1.046557,-0.73115,-0.099962,-0.261248,-0.078997,-0.122166,-0.25144,D
-2.80308,-0.803139,1.501006,0.387669,0.750252,-1.108646,0.74161,0.287882,-0.456456,0.407606,-1.537849,-0.587866,M
-2.249368,1.738499,1.085629,1.683344,-0.874444,-0.574106,0.703026,0.468281,-0.017939,-0.269765,0.58342,-0.136976,W
-0.131417,-3.394652,-0.035888,2.797164,0.903673,-0.111601,0.693998,-0.349695,-0.416919,-0.410262,-0.459873,0.005934,A
1.908349,2.176595,-0.26353,-0.313687,-0.369679,1.14372,0.726064,-1.23251,-0.825103,0.318004,-0.429089,-0.083146,Y
0.172861,1.715734,-1.509247,0.651414,1.455078,-0.406574,0.111961,0.47297,0.616923,-0.607051,0.139686,0.449297,S
-0.050674,-1.277324,0.770591,-0.211484,-0.06207,-0.980463,-1.111177,-0.277984,-0.331516,0.397843,0.376928,-0.053003,O
0.678013,3.202774,0.651341,0.473481,0.311629,0.317336,0.515135,-0.531603,0.598954,0.268058,-0.480799,0.709748,V
0.14991,2.50564,0.569895,-0.588375,0.544844,0.852988,0.467479,-1.476618,-0.134676,-0.104398,-1.069939,0.310323,V
1.699855,1.436426,-0.30224,-0.457276,0.526253,-0.634988,0.857997,0.994316,-0.178267,0.358787,0.354648,-0.256772,U
0.171298,-0.923983,-1.459164,-2.539964,0.880831,0.120735,0.501635,0.636399,-0.977644,1.053155,0.855862,-0.409449,C
3.936954,0.105221,-2.027371,1.013103,0.983005,0.415386,0.260555,0.130862,0.187073,0.103982,0.188289,-0.530863,I
-3.079428,-1.382447,-1.000802,-0.016231,-0.706218,1.072634,-0.410655,-0.127809,0.072632,0.635306,-0.223743,-0.491671,B
-0.138116,2.823457,-0.785072,1.694141,-0.48916,0.528103,-2.793334,0.015099,1.316403,-0.472007,-0.000144,-0.756588,P
0.046854,-1.210844,0.670363,-0.611858,-0.342035,-0.444127,-0.645135,0.14768,-0.778791,0.359429,-0.013395,-0.161925,Q
-1.411207,3.928219,0.423209,-0.598163,1.082439,0.183119,-0.018333,-1.031672,0.516281,0.421865,0.734953,0.391637,V
1.248083,-0.344916,-0.261838,-1.216863,-0.197665,-0.06993,0.390211,-0.494222,-0.346352,0.450847,1.213416,-0.043729,G
-1.517126,0.551261,-2.000981,0.893363,-0.033277,-0.504553,-0.725728,0.639293,0.202234,-0.360467,0.512848,1.158951,F
1.099915,0.506388,-1.381839,0.374955,-0.691155,0.338027,0.15335,0.420874,-0.586862,0.151868,0.111554,0.176416,S
-4.482774,-4.696859,0.191499,1.084311,2.947288,0.790869,0.214111,0.885228,1.101712,-0.266912,-1.033905,1.3047,A
1.361912,-0.736811,1.144737,-0.967194,-0.866942,0.94232,-1.166043,0.547098,2.244502,-0.350114,-0.363139,0.590307,R
-3.986258,0.71287,1.926695,1.231424,-1.381017,1.002585,0.272975,-0.466492,-0.030817,-1.272342,-0.057741,-1.743571,P
-3.260246,-0.098065,-0.353334,2.983587,-0.46889,0.604572,-0.593641,-0.941072,-0.430075,1.368266,0.257789,-0.551856,N
-2.138844,-0.455241,3.499373,-0.015976,2.116751,-0.92158,-1.149542,1.452458,-0.062687,0.538576,-1.076854,0.05894,M
2.839242,-0.094234,0.790499,0.897539,-0.237957,-0.000878,0.382032,0.158437,-0.532093,-0.293189,0.677603,0.020427,Q
-2.179102,-0.990036,1.570113,-0.075288,-0.595055,0.126169,1.141802,-0.22614,1.368388,-0.547282,-0.617036,-0.467205,R
3.425249,-0.593951,0.463913,-0.131948,-0.706414,-0.20697,0.394444,0.694014,0.013733,0.643312,0.146309,0.141577,O
1.775667,2.616246,0.77678,0.433144,0.798868,1.308303,0.28379,-1.263359,-0.616946,-0.084277,-0.170288,0.191975,Y
-1.110483,3.39598,0.882249,-0.037731,1.56851,-0.492052,1.159435,0.240521,1.261366,-0.238721,0.612016,-0.107554,W
1.409112,-1.595713,1.790003,-0.03465,0.867701,-0.459966,1.468872,1.089987,1.336892,0.502887,-0.910284,0.066341,M
-4.929494,0.598503,-0.968258,-0.065601,-0.959205,-0.148672,-0.75296,0.879308,-0.282313,-3.031292,0.694961,1.495212,Z
-0.410651,3.787745,0.570092,-0.39696,0.90572,0.225296,0.053426,-0.746455,0.840778,-0.159146,0.250836,0.342285,V
0.093248,-0.072135,0.411818,-1.389571,-0.227146,-0.216673,-0.740182,0.929864,-0.740394,0.633382,-0.686296,-0.345744,O
-1.641421,-0.657237,1.500825,-0.556359,-1.361106,1.069316,0.199967,-0.133009,0.601043,-0.040938,0.022454,-0.504434,M
-1.329205,-0.367246,0.29298,-0.437616,-0.639581,-0.75791,-1.89966,0.26581,-0.564092,0.427505,-0.583469,-0.762558,D
-2.160564,1.562955,-0.983938,1.475291,0.235939,0.673715,-2.156195,0.925187,0.765722,0.819133,1.065584,0.743295,P
3.871508,0.630875,-2.093533,1.461631,0.650755,0.010738,0.300728,0.415428,0.197445,0.256293,0.04248,-0.35044,I
-3.01028,-0.666854,0.482505,0.012232,0.161968,-0.931101,-1.48977,-0.088983,0.071667,0.246792,-0.76796,-0.75101,N
-3.11173,-1.89736,-0.740349,0.563933,0.062529,1.011243,-0.835074,-0.385836,1.074545,0.510463,-1.353357,-0.834658,R
-2.722792,0.400121,1.226295,0.199906,-0.964221,0.2109,0.738047,0.613599,-0.220989,-0.005685,-0.028009,-0.150983,M
1.484397,-1.945045,0.510273,1.262839,0.267416,-0.771375,-0.111057,-1.346821,0.664178,-1.108511,0.498324,-0.258618,A
2.186519,-3.585627,-0.436971,2.312486,0.973334,0.645958,0.173814,-0.26545,-0.412211,-0.376126,0.474469,0.331214,A
-2.419275,-2.806833,-0.761075,1.610475,0.447255,0.927239,-1.068652,-0.634066,0.781722,1.008762,0.674825,1.06024,G
-1.62668,-0.327842,1.415714,1.452829,-0.424604,-1.17422,0.793679,0.332565,-0.817486,0.444007,-1.265341,-0.617674,M
-0.126659,-0.889126,3.423222,0.14789,1.564999,-0.931922,-0.656675,1.715073,0.076921,-0.090865,-1.515152,-0.491182,M
1.205491,1.646032,-0.383164,-0.760937,0.751392,-0.872095,0.603967,0.810181,0.097125,0.27236,0.456925,-0.111671,U
-0.991213,-0.727456,0.105692,-0.784325,-1.238422,-0.041104,-0.925383,0.290659,-0.246543,-0.912516,-0.007051,0.08203,S
2.296133,-0.772707,0.651005,-0.872387,-0.638816,0.30716,0.51717,0.293636,-0.010842,0.540712,-0.258089,-0.159374,G
1.286,-1.600018,0.469258,-0.058336,-1.289776,-0.195581,0.164025,0.435568,0.869703,-0.040958,-0.841511,0.23051,R
-0.091875,-2.983999,-1.200569,-0.263794,1.988243,0.932624,0.628428,0.628998,0.034275,-1.162607,1.045888,1.107765,L
3.74261,-0.433993,0.495256,0.235204,0.683176,-0.223319,-0.892212,-1.040675,-0.531798,-1.054881,-0.190207,-0.086627,I
-2.336132,-0.689924,0.34371,1.159204,-0.724956,0.847206,-1.715046,-0.099279,0.208993,0.431351,-0.757735,-0.849085,D
0.143132,-0.468339,-1.90513,-4.472025,0.205902,-0.84213,1.166346,0.415041,-0.005277,-0.498048,0.338369,-0.460897,E
-0.524759,3.701157,-0.448556,0.50822,0.25565,-0.888632,-1.147637,0.446637,0.562606,-0.983037,0.130703,-0.709829,F
1.038875,-1.185462,-2.39118,2.060982,1.381542,0.334983,-0.727272,-0.528749,-0.446134,-0.151834,-0.201313,-0.495241,J
-1.536975,4.015979,-1.268918,-0.13927,-0.027742,-1.081365,0.172994,-0.345097,-0.801845,0.340638,0.983954,0.163322,Y
0.017932,1.013293,0.626576,-0.121247,-1.211275,-0.192219,2.034666,-0.691111,-1.194581,-1.232501,0.98452,-0.116662,L
1.547349,-2.991387,-0.407575,0.462598,3.701988,0.832342,-0.429402,1.528171,-2.186628,-0.946129,0.581426,-0.463447,J
0.263069,-0.78253,0.798817,-0.566078,-0.356629,0.346614,-0.44045,0.013356,-0.379998,0.283918,-0.383802,0.028073,Q
0.897862,0.874413,-3.105019,1.29757,0.95935,-0.019498,-0.628407,-0.239478,-0.028483,-0.153888,-0.322765,-0.598498,I
-2.025865,1.15895,-2.263158,1.938561,-0.272299,0.314178,-1.281174,0.608882,1.197535,0.835097,-0.49226,-0.302965,P
-0.848307,-0.134689,0.85672,0.939353,-1.787069,-0.557885,0.560857,0.734515,-0.352879,-0.748579,-0.258445,-0.084286,D
0.995617,3.417142,-2.310544,-0.035046,-0.459941,-1.380469,-0.272358,0.354546,-0.543502,-0.035924,0.003201,0.002155,Y
1.589428,-1.480043,-0.902225,0.544556,3.338,0.272741,0.97253,1.316618,-0.770031,-0.910751,0.442746,-0.281706,J
0.304298,1.784717,1.46278,0.391365,1.197122,1.040145,-0.349666,-1.382743,-1.182847,-0.743817,-0.675762,-0.016236,V
-2.853548,-0.433305,-0.208716,-0.226775,-1.46928,0.276366,0.159822,0.052094,-0.071579,-0.189696,-0.581344,-0.2189,J
-3.53081,-0.850256,1.94957,-0.374674,-0.910198,1.11421,1.534815,0.438116,0.049772,0.463505,1.114073,-0.378448,G
-4.247284,-1.847465,1.157079,0.012039,-0.655747,-0.047667,0.360479,0.107636,1.39442,0.707931,-0.961489,-0.016174,H
-2.871303,-2.277443,-1.059205,0.816134,2.099142,0.812257,-0.478388,0.457176,-0.187522,0.044261,0.837867,0.444059,D
-3.293061,1.143688,-0.569717,1.519573,0.379279,0.379324,-2.370636,0.326449,0.699493,0.515912,1.252425,0.746959,P
-0.375377,-1.206619,0.297298,-1.864966,-1.484217,0.337624,-1.077312,1.255062,-0.280499,-0.187743,0.098817,-0.133306,B
-1.254174,-1.260031,1.909498,-1.023438,-0.335215,1.297767,-0.22614,-0.658445,-0.397747,-0.745765,-0.609214,0.477163,Q
-2.167842,-2.367386,-1.692239,0.036391,1.103132,1.383117,-0.087477,0.2926,-0.30521,0.766292,1.196676,0.583703,Z
0.934719,2.451301,-2.090305,1.055876,-0.219475,-0.604496,-0.651189,0.210969,-0.325095,-0.054384,0.496827,0.590891,T
-0.262923,-0.370189,1.199087,-0.072727,-0.881868,0.079749,0.529675,0.295147,-0.344589,-1.092553,-0.287454,0.231519,G
